order_id,customer_id,order_date,channel,store_id,promo_id,status
O001482,C01966,2024-09-11,In-Store,S011,,Delivered
O001483,C02711,2024-04-20,In-Store,S012,,Delivered
O001484,C01800,2024-12-29,Online,,,Shipped
O001485,C04337,2024-11-26,Click & Collect,S006,,Delivered
O001486,C00584,2024-07-08,In-Store,S010,,Delivered
O001487,C02395,2024-02-17,Online,,,Delivered
O001488,C04377,2024-07-26,In-Store,S009,,Delivered
O001489,C00284,2024-09-21,Click & Collect,S003,,Delivered
O001490,C01706,2024-12-10,In-Store,S005,,Returned
O001491,C02441,2024-12-11,Click & Collect,S005,,Delivered
O001492,C01605,2024-05-03,Online,,,Delivered
O001493,C00240,2024-09-27,Online,,,Delivered
O001494,C04455,2023-05-23,In-Store,S004,,Delivered
O001495,C04300,2024-01-28,Online,,,Cancelled
O001496,C03095,2023-02-17,Online,,,Delivered
O001497,C01739,2022-09-25,Online,,,Delivered
O001498,C03224,2024-02-17,Click & Collect,S004,,Delivered
O001499,C04452,2023-03-30,In-Store,S010,,Delivered
O001500,C03737,2023-10-27,In-Store,S005,,Delivered
O001501,C01846,2023-05-18,In-Store,S012,,Delivered
O001502,C00170,2023-03-22,Click & Collect,S009,PR002,Delivered
O001503,C02588,2024-12-13,Online,,,Delivered
O001504,C00265,2022-02-21,In-Store,S008,,Delivered
O001505,C01728,2024-02-22,Online,,,Delivered
O001506,C01436,2024-08-08,In-Store,S001,,Delivered
O001507,C01363,2024-01-23,Online,,,Delivered
O001508,C03805,2024-09-18,Online,,,Delivered
O001509,C03719,2024-05-01,Click & Collect,S006,,Delivered
O001510,C00939,2024-04-06,In-Store,S007,,Delivered
O001511,C04972,2024-09-26,In-Store,S004,,Delivered
O001512,C03112,2024-10-03,Click & Collect,S004,,Delivered
O001513,C02042,2024-10-18,Online,,,Delivered
O001514,C00629,2023-11-19,In-Store,S010,,Delivered
O001515,C00475,2024-11-27,Click & Collect,S003,,Delivered
O001516,C02823,2024-11-25,Click & Collect,S004,,Delivered
O001517,C04749,2024-12-06,Click & Collect,S001,,Delivered
O001518,C03348,2024-06-11,Click & Collect,S004,,Delivered
O001519,C02046,2023-08-23,Online,,,Cancelled
O001520,C02039,2024-03-02,Online,,,Delivered
O001521,C04021,2024-10-06,Online,,,Delivered
O001522,C04328,2023-04-29,In-Store,S001,,Delivered
O001523,C03223,2024-04-04,Online,,,Delivered
O001524,C00941,2024-09-30,Online,,,Delivered
O001525,C04534,2024-07-27,In-Store,S001,,Delivered
O001526,C00357,2023-11-04,Online,,,Delivered
O001527,C03737,2024-05-06,In-Store,S004,,Delivered
O001528,C02969,2022-07-23,Click & Collect,S009,,Delivered
O001529,C02035,2024-06-13,In-Store,S006,,Delivered
O001530,C04741,2022-10-23,Online,,,Delivered
O001531,C00652,2022-12-13,In-Store,S011,,Delivered
O001532,C01595,2024-07-09,Online,,,Delivered
O001533,C04311,2023-01-05,Online,,,Delivered
O001534,C01061,2024-01-17,Online,,,Delivered
O001535,C00985,2024-04-10,In-Store,S001,,Delivered
O001536,C03737,2024-06-27,Click & Collect,S009,,Delivered
O001537,C00083,2024-04-12,Click & Collect,S009,,Delivered
O001538,C01040,2024-05-31,In-Store,S003,,Delivered
O001539,C01948,2024-08-21,In-Store,S007,,Delivered
O001540,C04989,2022-07-01,Online,,,Delivered
O001541,C03732,2022-11-01,In-Store,S005,,Delivered
O001542,C00799,2024-12-05,In-Store,S001,,Delivered
O001543,C04995,2024-07-18,In-Store,S006,,Delivered
O001544,C04881,2024-11-02,In-Store,S012,,Delivered
O001545,C00992,2024-11-03,In-Store,S006,,Delivered
O001546,C00362,2024-12-07,In-Store,S009,,Returned
O001547,C04041,2024-02-08,Click & Collect,S009,,Delivered
O001548,C00659,2024-10-16,Online,,,Delivered
O001549,C02817,2024-08-06,In-Store,S001,,Delivered
O001550,C02781,2024-12-17,Online,,,Delivered
O001551,C00305,2022-01-10,Click & Collect,S002,,Delivered
O001552,C01139,2023-10-28,In-Store,S001,,Delivered
O001553,C00446,2024-11-09,Online,,,Delivered
O001554,C00466,2023-12-07,Click & Collect,S004,,Delivered
O001555,C02164,2024-11-07,In-Store,S003,,Delivered
O001556,C01534,2024-10-23,In-Store,S008,,Delivered
O001557,C03148,2024-01-08,Click & Collect,S007,,Delivered
O001558,C02140,2024-02-24,Online,,,Delivered
O001559,C04168,2024-10-31,Online,,,Delivered
O001560,C01605,2024-07-28,In-Store,S006,,Delivered
O001561,C00628,2024-12-06,In-Store,S008,,Delivered
O001562,C03092,2024-10-27,In-Store,S004,,Delivered
O001563,C04234,2024-02-18,In-Store,S007,,Delivered
O001564,C03764,2024-02-24,In-Store,S009,,Delivered
O001565,C02606,2024-09-04,Click & Collect,S008,,Delivered
O001566,C02474,2024-04-01,In-Store,S008,,Delivered
O001567,C00742,2023-06-18,In-Store,S008,,Delivered
O001568,C01981,2024-12-14,Online,,,Delivered
O001569,C01654,2023-12-15,In-Store,S001,,Cancelled
O001570,C04096,2023-04-06,In-Store,S003,,Delivered
O001571,C04891,2023-05-03,In-Store,S003,,Delivered
O001572,C02101,2024-10-15,Online,,,Delivered
O001573,C03970,2024-08-12,Online,,,Delivered
O001574,C03075,2024-02-09,In-Store,S005,,Delivered
O001575,C04058,2023-06-20,Online,,,Delivered
O001576,C00781,2024-11-03,Online,,,Delivered
O001577,C02556,2024-01-15,Online,,,Returned
O001578,C02735,2024-08-24,Online,,,Delivered
O001579,C02951,2023-05-01,In-Store,S002,,Cancelled
O001580,C04150,2024-10-04,In-Store,S009,,Delivered
O001581,C01720,2024-12-24,In-Store,S010,,Delivered
O001582,C04001,2023-05-13,Click & Collect,S009,,Delivered
O001583,C02730,2024-10-15,In-Store,S006,,Delivered
O001584,C00525,2023-11-30,Online,,,Delivered
O001585,C00745,2024-10-12,In-Store,S001,,Cancelled
O001586,C04537,2023-10-28,Click & Collect,S002,,Delivered
O001587,C04872,2023-01-24,Online,,,Delivered
O001588,C04945,2023-01-23,In-Store,S005,,Delivered
O001589,C01912,2023-06-08,Online,,,Delivered
O001590,C03079,2024-05-19,In-Store,S010,,Delivered
O001591,C00029,2024-11-07,In-Store,S001,,Delivered
O001592,C01538,2024-12-13,Click & Collect,S007,,Delivered
O001593,C01533,2023-12-06,Click & Collect,S011,,Delivered
O001594,C01494,2023-10-19,In-Store,S002,,Delivered
O001595,C01316,2024-12-18,Online,,,Delivered
O001596,C01185,2024-08-18,In-Store,S012,,Delivered
O001597,C03029,2023-05-04,Online,,,Delivered
O001598,C00284,2023-07-27,Online,,,Cancelled
O001599,C02802,2024-03-13,In-Store,S004,PR005,Delivered
O001600,C00653,2022-04-18,In-Store,S010,,Delivered
O001601,C04168,2024-12-23,Online,,,Returned
O001602,C01566,2022-08-18,Online,,,Delivered
O001603,C02868,2023-12-19,Online,,,Delivered
O001604,C01118,2024-10-07,In-Store,S011,,Delivered
O001605,C02165,2024-11-25,In-Store,S012,,Delivered
O001606,C04157,2022-02-23,Click & Collect,S005,,Returned
O001607,C01843,2022-10-15,In-Store,S005,,Cancelled
O001608,C01702,2024-11-09,Online,,,Delivered
O001609,C03370,2023-07-25,Online,,,Returned
O001610,C01339,2024-08-05,In-Store,S010,,Delivered
O001611,C03124,2024-07-30,In-Store,S011,,Returned
O001612,C00246,2024-01-26,In-Store,S012,,Delivered
O001613,C02376,2024-12-25,In-Store,S010,,Delivered
O001614,C00253,2023-10-01,Online,,,Delivered
O001615,C00240,2023-12-14,Online,,,Delivered
O001616,C03528,2023-09-10,In-Store,S002,,Delivered
O001617,C00173,2024-10-11,Online,,,Delivered
O001618,C00650,2024-11-29,Click & Collect,S008,PR007,Delivered
O001619,C03219,2023-07-05,In-Store,S006,PR003,Delivered
O001620,C01765,2023-12-29,Online,,,Delivered
O001621,C01449,2024-03-03,In-Store,S007,,Delivered
O001622,C04858,2022-11-01,Click & Collect,S004,,Delivered
O001623,C04771,2023-07-06,Click & Collect,S010,PR003,Cancelled
O001624,C00907,2024-08-28,In-Store,S011,,Delivered
O001625,C01571,2024-05-21,Click & Collect,S003,,Delivered
O001626,C03552,2024-03-17,Click & Collect,S009,PR005,Delivered
O001627,C01112,2024-11-15,Online,,,Delivered
O001628,C03158,2024-12-05,Online,,,Delivered
O001629,C01828,2024-03-14,In-Store,S004,PR005,Delivered
O001630,C00688,2024-03-04,Online,,,Delivered
O001631,C03912,2023-09-23,Online,,,Delivered
O001632,C00303,2024-03-01,Online,,,Delivered
O001633,C00393,2024-04-10,In-Store,S001,,Delivered
O001634,C00395,2024-06-23,Online,,,Delivered
O001635,C01725,2024-12-10,Online,,,Delivered
O001636,C02287,2023-11-02,In-Store,S002,,Delivered
O001637,C00333,2024-05-06,In-Store,S011,,Delivered
O001638,C01453,2023-10-22,In-Store,S009,,Delivered
O001639,C04068,2022-01-03,Online,,,Delivered
O001640,C04036,2024-04-02,Online,,,Delivered
O001641,C03318,2022-10-04,In-Store,S010,,Delivered
O001642,C03282,2024-08-30,Online,,,Returned
O001643,C04834,2023-08-15,In-Store,S007,,Delivered
O001644,C02201,2022-03-19,In-Store,S012,,Delivered
O001645,C01165,2023-11-21,In-Store,S007,,Delivered
O001646,C01559,2024-12-17,In-Store,S003,,Delivered
O001647,C02488,2024-01-08,In-Store,S004,,Delivered
O001648,C01825,2024-10-01,In-Store,S004,,Delivered
O001649,C04864,2022-09-01,In-Store,S006,,Delivered
O001650,C00643,2023-10-14,Click & Collect,S003,,Delivered
O001651,C03028,2024-12-23,In-Store,S010,,Delivered
O001652,C01906,2024-11-07,Online,,,Returned
O001653,C03196,2024-07-06,In-Store,S005,,Delivered
O001654,C02710,2023-05-09,In-Store,S004,,Delivered
O001655,C04923,2023-05-14,In-Store,S012,,Delivered
O001656,C01851,2023-05-04,Online,,,Delivered
O001657,C02061,2024-01-01,Online,,,Delivered
O001658,C02868,2023-10-06,Click & Collect,S004,,Delivered
O001659,C00488,2024-07-17,Online,,,Delivered
O001660,C02611,2024-09-18,Click & Collect,S011,,Returned
O001661,C01712,2024-10-15,Online,,,Delivered
O001662,C00764,2024-06-28,Online,,PR006,Delivered
O001663,C01281,2024-12-11,Online,,,Delivered
O001664,C02963,2024-08-16,Online,,,Delivered
O001665,C00705,2024-11-23,Click & Collect,S001,,Delivered
O001666,C04562,2024-06-13,In-Store,S005,,Delivered
O001667,C03701,2024-10-16,Online,,,Delivered
O001668,C02801,2024-08-21,Click & Collect,S007,,Delivered
O001669,C02118,2024-08-04,Online,,,Delivered
O001670,C01389,2024-01-01,Click & Collect,S005,,Delivered
O001671,C01646,2024-11-30,In-Store,S001,PR007,Delivered
O001672,C03656,2022-05-08,Online,,,Delivered
O001673,C01841,2023-12-09,In-Store,S012,,Delivered
O001674,C02127,2024-12-30,Online,,,Shipped
O001675,C04571,2024-06-22,In-Store,S008,,Delivered
O001676,C01586,2024-11-30,In-Store,S006,PR007,Returned
O001677,C04005,2024-11-01,In-Store,S002,,Delivered
O001678,C01766,2023-03-17,Click & Collect,S007,PR002,Delivered
O001679,C04283,2024-06-22,Click & Collect,S003,,Returned
O001680,C03805,2024-10-10,In-Store,S003,,Delivered
O001681,C03735,2023-02-25,In-Store,S011,,Delivered
O001682,C01550,2024-10-15,Online,,,Delivered
O001683,C02578,2024-12-10,Click & Collect,S002,,Delivered
O001684,C03738,2024-03-20,Click & Collect,S010,,Delivered
O001685,C00067,2024-12-02,In-Store,S004,PR007,Delivered
O001686,C02457,2024-08-23,In-Store,S010,,Delivered
O001687,C03861,2024-03-19,In-Store,S008,,Delivered
O001688,C01529,2024-10-16,Online,,,Returned
O001689,C01888,2024-06-22,Online,,,Delivered
O001690,C01590,2022-09-29,Click & Collect,S004,,Delivered
O001691,C02796,2022-07-27,In-Store,S009,,Returned
O001692,C04118,2024-11-18,Online,,,Delivered
O001693,C04851,2024-08-29,In-Store,S010,,Returned
O001694,C03561,2022-05-05,Click & Collect,S009,,Delivered
O001695,C02677,2024-03-28,Online,,,Delivered
O001696,C01969,2024-04-30,In-Store,S005,,Delivered
O001697,C02819,2024-06-21,In-Store,S012,,Delivered
O001698,C03105,2024-12-05,Online,,,Delivered
O001699,C03411,2024-09-28,In-Store,S001,,Returned
O001700,C00611,2024-06-26,Online,,,Delivered
O001701,C03154,2024-11-05,Online,,,Delivered
O001702,C00238,2024-01-05,In-Store,S006,,Cancelled
O001703,C02462,2024-10-11,In-Store,S009,,Returned
O001704,C01723,2023-12-16,Online,,,Delivered
O001705,C00218,2024-12-24,Click & Collect,S003,,Delivered
O001706,C01183,2024-08-21,In-Store,S011,,Delivered
O001707,C01638,2024-07-20,Click & Collect,S001,,Delivered
O001708,C00677,2023-12-27,Click & Collect,S009,,Delivered
O001709,C03759,2024-12-10,Online,,,Cancelled
O001710,C00589,2024-05-27,In-Store,S012,,Delivered
O001711,C02932,2024-03-01,Online,,,Delivered
O001712,C02040,2024-03-23,Online,,,Delivered
O001713,C04621,2024-09-22,Online,,,Delivered
O001714,C03534,2022-08-13,Click & Collect,S005,,Delivered
O001715,C00310,2024-12-12,Click & Collect,S003,,Returned
O001716,C03383,2024-09-26,Online,,,Delivered
O001717,C00188,2022-11-14,In-Store,S007,,Delivered
O001718,C04137,2024-02-29,Online,,,Delivered
O001719,C04681,2022-01-28,In-Store,S001,,Delivered
O001720,C01468,2024-04-15,In-Store,S003,,Delivered
O001721,C02782,2023-10-08,Online,,,Delivered
O001722,C01999,2024-02-09,Online,,,Delivered
O001723,C03111,2023-02-23,Online,,,Delivered
O001724,C03886,2024-11-21,Online,,,Delivered
O001725,C04782,2024-11-03,Click & Collect,S012,,Delivered
O001726,C00522,2023-12-07,Click & Collect,S012,,Delivered
O001727,C03301,2023-02-18,In-Store,S001,,Returned
O001728,C00391,2024-11-02,In-Store,S003,,Delivered
O001729,C00068,2024-05-11,Online,,,Delivered
O001730,C00916,2024-05-17,Click & Collect,S007,,Cancelled
O001731,C04770,2024-01-19,Online,,,Delivered
O001732,C00901,2023-11-22,In-Store,S008,,Delivered
O001733,C03283,2023-11-12,Online,,,Delivered
O001734,C00567,2024-12-14,In-Store,S006,,Delivered
O001735,C00537,2023-05-15,Click & Collect,S008,,Delivered
O001736,C04170,2024-08-11,Online,,,Returned
O001737,C02348,2023-02-07,In-Store,S012,,Delivered
O001738,C03609,2024-11-19,Click & Collect,S008,,Delivered
O001739,C03792,2024-08-08,Online,,,Delivered
O001740,C04260,2023-10-20,In-Store,S005,,Delivered
O001741,C02883,2023-04-05,In-Store,S011,,Delivered
O001742,C01605,2023-07-07,Online,,PR003,Delivered
O001743,C04541,2024-04-23,In-Store,S005,,Delivered
O001744,C00857,2024-10-25,In-Store,S006,,Delivered
O001745,C01276,2024-08-29,Online,,,Delivered
O001746,C01042,2022-07-17,Online,,,Delivered
O001747,C00876,2023-07-25,In-Store,S010,,Delivered
O001748,C01599,2024-12-31,In-Store,S001,,Shipped
O001749,C02077,2023-07-13,Online,,,Delivered
O001750,C01398,2023-03-12,In-Store,S007,,Delivered
O001751,C02971,2024-02-07,Click & Collect,S006,,Delivered
O001752,C02764,2024-12-01,Online,,PR007,Returned
O001753,C02350,2023-06-24,In-Store,S008,,Delivered
O001754,C04895,2023-11-12,In-Store,S012,,Delivered
O001755,C04341,2024-04-24,Click & Collect,S009,,Delivered
O001756,C02868,2023-12-21,In-Store,S004,,Delivered
O001757,C00363,2023-11-03,In-Store,S001,,Delivered
O001758,C04508,2024-09-11,In-Store,S007,,Delivered
O001759,C00635,2024-10-08,In-Store,S001,,Delivered
O001760,C02173,2024-11-15,Click & Collect,S003,,Delivered
O001761,C02247,2024-05-20,In-Store,S007,,Delivered
O001762,C03315,2023-12-28,In-Store,S003,,Delivered
O001763,C02759,2022-08-22,In-Store,S003,,Delivered
O001764,C04890,2024-05-06,In-Store,S003,,Returned
O001765,C03920,2024-11-27,In-Store,S006,,Delivered
O001766,C04267,2024-12-15,Click & Collect,S007,,Delivered
O001767,C00391,2024-08-21,Click & Collect,S004,,Delivered
O001768,C03188,2024-03-22,In-Store,S009,,Delivered
O001769,C00111,2023-02-18,In-Store,S001,,Delivered
O001770,C04675,2023-12-02,In-Store,S007,,Delivered
O001771,C02020,2024-03-20,Click & Collect,S009,,Delivered
O001772,C02832,2024-12-25,Click & Collect,S007,,Returned
O001773,C00512,2024-08-31,Online,,,Delivered
O001774,C02476,2024-05-03,Online,,,Delivered
O001775,C03968,2023-05-04,Online,,,Delivered
O001776,C02962,2024-01-21,In-Store,S006,,Delivered
O001777,C03484,2023-05-27,Online,,,Delivered
O001778,C03327,2023-05-29,Click & Collect,S008,,Delivered
O001779,C02990,2024-12-29,In-Store,S004,,Shipped
O001780,C03445,2024-09-25,In-Store,S010,,Returned
O001781,C01130,2024-02-23,Click & Collect,S010,,Delivered
O001782,C02064,2023-09-29,Online,,,Delivered
O001783,C02240,2024-06-07,Online,,,Delivered
O001784,C03929,2024-03-23,Online,,,Delivered
O001785,C01448,2024-11-23,In-Store,S012,,Delivered
O001786,C01379,2023-11-12,Online,,,Delivered
O001787,C04960,2024-02-05,Click & Collect,S007,,Delivered
O001788,C01992,2024-08-17,Click & Collect,S003,,Delivered
O001789,C01153,2022-11-17,Click & Collect,S003,,Delivered
O001790,C04197,2024-04-16,Online,,,Delivered
O001791,C01442,2024-05-31,In-Store,S004,,Delivered
O001792,C01778,2024-11-25,Online,,,Delivered
O001793,C01941,2024-03-07,Online,,,Delivered
O001794,C01961,2023-02-22,In-Store,S009,,Delivered
O001795,C01601,2022-05-14,Click & Collect,S011,,Delivered
O001796,C04573,2024-09-07,In-Store,S005,,Delivered
O001797,C02673,2024-06-18,In-Store,S002,,Delivered
O001798,C02228,2023-12-18,Click & Collect,S003,,Delivered
O001799,C00471,2024-11-26,Online,,,Delivered
O001800,C01787,2024-12-14,Online,,,Delivered
O001801,C03503,2024-09-22,Click & Collect,S005,,Delivered
O001802,C00886,2024-08-06,In-Store,S004,,Delivered
O001803,C01162,2023-07-05,In-Store,S005,PR003,Delivered
O001804,C00950,2024-12-16,Click & Collect,S011,,Delivered
O001805,C02760,2024-10-12,Online,,,Delivered
O001806,C01233,2023-12-29,In-Store,S005,,Delivered
O001807,C00973,2023-06-24,Online,,,Delivered
O001808,C01169,2024-12-30,In-Store,S005,,Processing
O001809,C03973,2024-01-03,Click & Collect,S001,,Delivered
O001810,C01897,2024-04-13,In-Store,S011,,Returned
O001811,C01390,2024-04-03,Click & Collect,S002,,Delivered
O001812,C04617,2022-11-07,In-Store,S006,,Delivered
O001813,C00768,2024-06-06,Click & Collect,S008,,Delivered
O001814,C00229,2024-12-11,Click & Collect,S006,,Delivered
O001815,C04676,2024-11-25,Online,,,Delivered
O001816,C00402,2024-05-08,In-Store,S011,,Delivered
O001817,C04637,2024-03-01,Online,,,Returned
O001818,C03719,2022-08-16,Click & Collect,S002,,Delivered
O001819,C01543,2024-10-18,Online,,,Delivered
O001820,C00224,2024-11-30,Click & Collect,S003,PR007,Returned
O001821,C03270,2024-03-22,Click & Collect,S011,,Delivered
O001822,C00570,2024-12-28,Online,,,Processing
O001823,C00137,2024-10-22,In-Store,S005,,Cancelled
O001824,C02827,2024-02-29,Online,,,Delivered
O001825,C00735,2023-10-09,In-Store,S004,,Delivered
O001826,C04723,2024-03-09,In-Store,S012,,Delivered
O001827,C02984,2024-11-15,In-Store,S009,,Delivered
O001828,C00859,2024-12-06,In-Store,S008,,Delivered
O001829,C03704,2023-06-27,In-Store,S003,,Delivered
O001830,C04704,2023-10-08,Click & Collect,S003,,Delivered
O001831,C04164,2023-07-01,Online,,PR003,Delivered
O001832,C00938,2022-11-20,In-Store,S011,,Delivered
O001833,C03826,2024-04-09,Click & Collect,S010,,Delivered
O001834,C03424,2022-10-11,Online,,,Delivered
O001835,C04901,2023-12-12,In-Store,S005,,Delivered
O001836,C01705,2024-06-18,Online,,,Delivered
O001837,C02649,2024-10-18,In-Store,S006,,Delivered
O001838,C04761,2023-10-13,Click & Collect,S002,,Delivered
O001839,C04122,2024-02-24,Click & Collect,S007,,Delivered
O001840,C03193,2023-03-28,In-Store,S003,,Delivered
O001841,C01166,2024-12-18,Click & Collect,S011,,Delivered
O001842,C02742,2024-04-24,In-Store,S004,,Delivered
O001843,C02175,2024-10-24,Click & Collect,S003,,Returned
O001844,C04191,2024-10-29,Click & Collect,S011,,Delivered
O001845,C02403,2024-09-05,Online,,,Returned
O001846,C00058,2024-02-27,Online,,,Delivered
O001847,C00024,2024-08-13,In-Store,S010,,Delivered
O001848,C00230,2024-01-12,In-Store,S009,,Delivered
O001849,C01532,2024-10-17,Click & Collect,S006,,Delivered
O001850,C03058,2023-09-29,Click & Collect,S002,,Delivered
O001851,C03628,2024-09-21,Click & Collect,S011,,Returned
O001852,C04560,2024-02-29,In-Store,S006,,Delivered
O001853,C03353,2024-06-26,Online,,,Delivered
O001854,C04900,2024-11-26,Online,,,Delivered
O001855,C00089,2024-03-17,In-Store,S002,PR005,Delivered
O001856,C03144,2024-07-09,Click & Collect,S008,,Delivered
O001857,C03467,2023-12-29,In-Store,S009,,Delivered
O001858,C03880,2024-12-01,Online,,PR007,Delivered
O001859,C02257,2023-06-14,In-Store,S011,,Delivered
O001860,C03976,2024-07-21,In-Store,S009,,Delivered
O001861,C00414,2024-12-08,Online,,,Delivered
O001862,C02606,2024-08-22,In-Store,S009,,Delivered
O001863,C01829,2024-12-07,Online,,,Delivered
O001864,C00486,2023-09-27,In-Store,S003,,Delivered
O001865,C04531,2024-04-25,In-Store,S002,,Delivered
O001866,C03093,2024-06-05,In-Store,S006,,Delivered
O001867,C01048,2024-06-28,Online,,PR006,Delivered
O001868,C04752,2024-11-21,Online,,,Delivered
O001869,C04784,2024-04-25,In-Store,S006,,Delivered
O001870,C03669,2024-05-26,In-Store,S010,,Delivered
O001871,C02119,2024-08-25,Click & Collect,S008,,Delivered
O001872,C01312,2023-06-08,Click & Collect,S009,,Delivered
O001873,C00674,2024-12-03,Online,,,Delivered
O001874,C01086,2024-06-22,Click & Collect,S005,,Delivered
O001875,C02600,2022-01-04,Click & Collect,S011,,Delivered
O001876,C00357,2023-09-24,Online,,,Delivered
